date_time,water_height
2019-04-10 06:50:52,0.38
2019-04-10 07:00:53,0.38
2019-04-10 07:10:53,0.37
2019-04-10 07:20:53,0.37
2019-04-10 07:30:53,0.37
2019-04-10 07:40:54,0.35
2019-04-10 07:50:54,0.32
2019-04-10 08:00:54,0.29
2019-04-10 08:10:54,0.27
2019-04-10 08:20:55,0.25
2019-04-10 08:30:55,0.25
2019-04-10 08:40:56,0.24
2019-04-10 08:50:56,0.23
2019-04-10 09:00:56,0.23
2019-04-10 09:10:56,0.22
2019-04-10 09:20:57,0.22
2019-04-10 09:30:57,0.22
2019-04-10 09:40:58,0.23
2019-04-10 09:50:58,0.22
2019-04-10 10:00:58,0.2
2019-04-10 10:10:58,0.22
2019-04-10 10:20:59,0.21
2019-04-10 10:30:59,0.22
2019-04-10 10:41:00,0.21
2019-04-10 10:51:01,0.2
2019-04-10 11:01:01,0.2
2019-04-10 11:11:01,0.2
2019-04-10 11:21:02,0.2
2019-04-10 11:31:02,0.24
2019-04-10 11:41:03,0.26
2019-04-10 11:51:03,0.23
2019-04-10 12:01:03,0.21
2019-04-10 12:11:03,0.25
2019-04-10 12:21:04,0.22
2019-04-10 12:31:04,0.2
2019-04-10 12:41:05,0.21
2019-04-10 12:51:05,0.22
2019-04-10 13:01:05,0.24
2019-04-10 13:11:05,0.24
2019-04-10 13:21:06,0.23
2019-04-10 13:31:06,0.22
2019-04-10 13:41:07,0.24
2019-04-10 13:51:07,0.23
2019-04-10 14:01:08,0.24
2019-04-10 14:11:08,0.21
2019-04-10 14:21:09,0.21
2019-04-10 14:31:09,0.2
2019-04-10 14:41:09,0.21
2019-04-10 14:51:09,0.24
2019-04-10 15:01:10,0.26
2019-04-10 15:11:10,0.27
2019-04-10 15:21:11,0.28
2019-04-10 15:31:11,0.29
2019-04-10 15:41:11,0.29
2019-04-10 15:51:11,0.28
2019-04-10 16:01:12,0.28
2019-04-10 16:11:12,0.29
2019-04-10 16:21:13,0.28
2019-04-10 16:31:13,0.29
2019-04-10 16:41:13,0.29
2019-04-10 16:51:13,0.29
2019-04-10 17:01:14,0.28
2019-04-10 17:11:14,0.29
2019-04-10 17:21:14,0.28
2019-04-10 17:31:14,0.28
2019-04-10 17:41:15,0.28
2019-04-10 17:51:15,0.28
2019-04-10 18:01:15,0.27
2019-04-10 18:11:15,0.28
2019-04-10 18:21:16,0.28
2019-04-10 18:31:16,0.28
2019-04-10 18:41:17,0.29
2019-04-10 18:51:17,0.29
2019-04-10 19:01:17,0.3
2019-04-10 19:11:17,0.29
2019-04-10 19:21:18,0.3
2019-04-10 19:31:18,0.29
2019-04-10 19:41:19,0.3
2019-04-10 19:51:19,0.3
2019-04-10 20:01:19,0.3
2019-04-10 20:11:19,0.29
2019-04-10 20:21:20,0.29
2019-04-10 20:31:21,0.29
2019-04-10 20:41:22,0.28
2019-04-10 20:51:22,0.28
2019-04-10 21:01:22,0.28
2019-04-10 21:11:22,0.28
2019-04-10 21:21:23,0.28
2019-04-10 21:31:23,0.28
2019-04-10 21:41:24,0.28
2019-04-10 21:51:24,0.28
2019-04-10 22:01:25,0.28
2019-04-10 22:11:26,0.29
2019-04-10 22:21:27,0.29
2019-04-10 22:31:27,0.29
2019-04-10 22:41:28,0.29
2019-04-10 22:51:30,0.28
2019-04-10 23:01:30,0.28
2019-04-10 23:11:30,0.28
2019-04-10 23:21:31,0.28
2019-04-10 23:31:31,0.28
2019-04-10 23:41:32,0.28
2019-04-10 23:51:34,0.28
2019-04-11 00:01:34,0.28
2019-04-11 00:11:34,0.28
2019-04-11 00:21:35,0.28
2019-04-11 00:31:35,0.28
2019-04-11 00:41:35,0.28
2019-04-11 00:51:35,0.28
2019-04-11 01:01:36,0.29
2019-04-11 01:11:36,0.28
2019-04-11 01:21:36,0.28
2019-04-11 01:31:36,0.28
2019-04-11 01:41:37,0.27
2019-04-11 01:51:37,0.27
2019-04-11 02:01:37,0.28
2019-04-11 02:11:37,0.27
2019-04-11 02:21:38,0.28
2019-04-11 02:31:38,0.27
2019-04-11 02:41:38,0.28
2019-04-11 02:51:38,0.27
2019-04-11 03:01:39,0.28
2019-04-11 03:11:39,0.28
2019-04-11 03:21:39,0.28
2019-04-11 03:31:39,0.27
2019-04-11 03:41:40,0.27
2019-04-11 03:51:40,0.28
2019-04-11 04:01:40,0.27
2019-04-11 04:11:40,0.27
2019-04-11 04:21:41,0.28
2019-04-11 04:31:41,0.27
2019-04-11 04:41:41,0.27
2019-04-11 04:51:41,0.27
2019-04-11 05:01:42,0.27
2019-04-11 05:11:42,0.27
2019-04-11 05:21:42,0.28
2019-04-11 05:31:42,0.27
2019-04-11 05:41:43,0.28
2019-04-11 05:51:43,0.27
2019-04-11 06:01:43,0.28
2019-04-11 06:11:43,0.27
2019-04-11 06:21:44,0.27
2019-04-11 06:31:44,0.27
2019-04-11 06:41:45,0.265
2019-04-11 06:51:47,0.26
2019-04-11 07:01:47,0.25
2019-04-11 07:11:47,0.25
2019-04-11 07:21:48,0.25
2019-04-11 07:31:48,0.25
2019-04-11 07:41:48,0.24
2019-04-11 07:51:48,0.21
2019-04-11 08:01:49,0.2
2019-04-11 08:11:49,0.18
2019-04-11 08:21:50,0.17
2019-04-11 08:31:50,0.17
2019-04-11 08:41:51,0.16
2019-04-11 08:51:51,0.16
2019-04-11 09:01:52,0.16
2019-04-11 09:11:52,0.15
2019-04-11 09:21:53,0.14
2019-04-11 09:31:54,0.16
2019-04-11 09:41:54,0.17
2019-04-11 09:51:54,0.19
2019-04-11 10:01:55,0.19
2019-04-11 10:11:55,0.19
2019-04-11 10:21:55,0.19
2019-04-11 10:31:56,0.21
2019-04-11 10:41:56,0.22
2019-04-11 10:51:56,0.19
2019-04-11 11:01:57,0.18
2019-04-11 11:11:57,0.17
2019-04-11 11:21:57,0.18
2019-04-11 11:31:58,0.15
2019-04-11 11:41:58,0.14
2019-04-11 11:51:58,0.15
2019-04-11 12:01:58,0.14
2019-04-11 12:11:58,0.16
2019-04-11 12:21:59,0.13
2019-04-11 12:31:59,0.13
2019-04-11 12:42:00,0.12
2019-04-11 12:52:00,0.14
2019-04-11 13:02:00,0.13
2019-04-11 13:12:00,0.15
2019-04-11 13:22:01,0.15
2019-04-11 13:32:01,0.14
2019-04-11 13:42:02,0.16
2019-04-11 13:52:04,0.13
2019-04-11 14:02:04,0.14
2019-04-11 14:12:04,0.14
2019-04-11 14:22:05,0.15
2019-04-11 14:32:05,0.15
2019-04-11 14:42:06,0.17
2019-04-11 14:52:06,0.21
2019-04-11 15:02:06,0.22
2019-04-11 15:12:06,0.23
2019-04-11 15:22:07,0.25
2019-04-11 15:32:09,0.23
2019-04-11 15:42:09,0.25
2019-04-11 15:52:11,0.25
2019-04-11 16:02:11,0.26
2019-04-11 16:12:11,0.25
2019-04-11 16:22:12,0.25
2019-04-11 16:32:13,0.25
2019-04-11 16:42:13,0.25
2019-04-11 16:52:13,0.25
2019-04-11 17:02:13,0.23
2019-04-11 17:12:13,0.25
2019-04-11 17:42:15,0.23
2019-04-11 17:52:15,0.24
2019-04-11 18:02:16,0.25
2019-04-11 18:12:16,0.25
2019-04-11 18:22:16,0.25
2019-04-11 18:32:16,0.25
2019-04-11 18:42:16,0.26
2019-04-11 18:52:16,0.26
2019-04-11 19:02:17,0.26
2019-04-11 19:12:18,0.26
2019-04-11 19:22:19,0.25
2019-04-11 19:32:21,0.26
2019-04-11 19:42:21,0.26
2019-04-11 19:52:21,0.25
2019-04-11 20:02:21,0.26
2019-04-11 20:12:21,0.26
2019-04-11 20:22:21,0.26
2019-04-11 20:32:21,0.26
2019-04-11 20:42:22,0.26
2019-04-11 20:52:22,0.25
2019-04-11 21:02:22,0.25
2019-04-11 21:12:22,0.25
2019-04-11 21:22:23,0.25
2019-04-11 21:32:23,0.26
2019-04-11 21:42:23,0.25
2019-04-11 21:52:23,0.25
2019-04-11 22:02:24,0.25
2019-04-11 22:12:24,0.25
2019-04-11 22:22:24,0.25
2019-04-11 22:32:24,0.25
2019-04-11 22:42:25,0.25
2019-04-11 22:52:25,0.25
2019-04-11 23:02:25,0.25
2019-04-11 23:12:25,0.25
2019-04-11 23:22:26,0.25
2019-04-11 23:32:26,0.25
2019-04-11 23:42:26,0.24
2019-04-11 23:52:26,0.25
2019-04-12 00:02:27,0.25
2019-04-12 00:12:27,0.24
2019-04-12 00:22:27,0.24
2019-04-12 00:32:27,0.25
2019-04-12 00:42:28,0.25
2019-04-12 00:52:30,0.25
2019-04-12 01:02:30,0.25
2019-04-12 01:12:30,0.25
2019-04-12 01:22:31,0.24
2019-04-12 01:32:33,0.24
2019-04-12 01:42:33,0.24
2019-04-12 01:52:33,0.24
2019-04-12 02:02:34,0.24
2019-04-12 02:12:34,0.24
2019-04-12 02:22:34,0.24
2019-04-12 02:32:34,0.24
2019-04-12 02:42:35,0.24
2019-04-12 02:52:35,0.24
2019-04-12 03:02:35,0.24
2019-04-12 03:12:35,0.24
2019-04-12 03:22:36,0.24
2019-04-12 03:32:38,0.25
2019-04-12 03:42:38,0.24
2019-04-12 03:52:38,0.25
2019-04-12 04:02:39,0.24
2019-04-12 04:12:39,0.24
2019-04-12 04:22:39,0.24
2019-04-12 04:32:39,0.25
2019-04-12 04:42:39,0.24
2019-04-12 04:52:39,0.25
2019-04-12 05:02:40,0.26
2019-04-12 05:12:40,0.25
2019-04-12 05:22:40,0.26
2019-04-12 05:32:40,0.26
2019-04-12 05:42:40,0.26
2019-04-12 05:52:40,0.26
2019-04-12 06:02:41,0.27
2019-04-12 06:12:41,0.27
2019-04-12 06:22:41,0.26
2019-04-12 06:32:41,0.27
2019-04-12 06:42:42,0.27
2019-04-12 06:52:42,0.28
2019-04-12 07:02:42,0.28
2019-04-12 07:12:42,0.28
2019-04-12 07:22:43,0.29
2019-04-12 07:32:43,0.28
2019-04-12 07:42:43,0.25
2019-04-12 07:52:43,0.23
2019-04-12 08:02:44,0.21
2019-04-12 08:12:44,0.2
2019-04-12 08:22:45,0.19
2019-04-12 08:32:45,0.18
2019-04-12 08:42:45,0.18
2019-04-12 08:52:45,0.16
2019-04-12 09:02:46,0.17
2019-04-12 09:12:46,0.17
2019-04-12 09:22:47,0.16
2019-04-12 09:32:47,0.15
2019-04-12 09:42:47,0.15
2019-04-12 09:52:47,0.16
2019-04-12 10:02:48,0.16
2019-04-12 10:12:48,0.17
2019-04-12 10:22:49,0.19
2019-04-12 10:32:49,0.15
2019-04-12 10:42:49,0.15
2019-04-12 10:52:49,0.15
2019-04-12 11:02:50,0.14
2019-04-12 11:12:50,0.16
2019-04-12 11:22:51,0.17
2019-04-12 11:32:51,0.17
2019-04-12 11:42:51,0.17
2019-04-12 11:52:51,0.16
2019-04-12 12:02:52,0.17
2019-04-12 12:12:52,0.17
2019-04-12 12:22:53,0.17
2019-04-12 12:32:53,0.15
2019-04-12 12:42:54,0.15
2019-04-12 12:52:54,0.17
2019-04-12 13:02:54,0.17
2019-04-12 13:12:54,0.16
2019-04-12 13:22:55,0.17
2019-04-12 13:32:55,0.16
2019-04-12 13:42:55,0.16
2019-04-12 13:52:56,0.15
2019-04-12 14:02:56,0.16
2019-04-12 14:12:56,0.16
2019-04-12 14:22:57,0.14
2019-04-12 14:32:57,0.14
2019-04-12 14:42:58,0.15
2019-04-12 14:52:58,0.14
2019-04-12 15:02:58,0.14
2019-04-12 15:12:58,0.16
2019-04-12 15:22:59,0.17
2019-04-12 15:32:59,0.15
2019-04-12 15:43:00,0.17
2019-04-12 15:53:00,0.2
2019-04-12 16:03:00,0.23
2019-04-12 16:13:00,0.21
2019-04-12 16:23:01,0.2
2019-04-12 16:33:01,0.21
2019-04-12 16:43:02,0.21
2019-04-12 16:53:02,0.24
2019-04-12 17:03:02,0.26
2019-04-12 17:13:02,0.27
2019-04-12 17:23:03,0.26
2019-04-12 17:33:03,0.25
2019-04-12 17:43:04,0.25
2019-04-12 17:53:04,0.26
2019-04-12 18:03:04,0.26
2019-04-12 18:13:04,0.27
2019-04-12 18:23:05,0.28
2019-04-12 18:33:05,0.28
2019-04-12 18:43:06,0.28
2019-04-12 18:53:06,0.28
2019-04-12 19:03:06,0.28
2019-04-12 19:13:06,0.28
2019-04-12 19:23:07,0.28
2019-04-12 19:33:07,0.28
2019-04-12 19:43:08,0.27
2019-04-12 19:53:08,0.27
2019-04-12 20:03:09,0.28
2019-04-12 20:13:09,0.19
2019-04-12 20:23:09,0.23
2019-04-12 20:33:09,0.29
2019-04-12 20:43:10,0.29
2019-04-12 20:53:10,0.29
2019-04-12 21:03:10,0.31
2019-04-12 21:13:10,0.32
2019-04-12 21:23:10,0.31
2019-04-12 21:33:10,0.31
2019-04-12 21:43:11,0.31
2019-04-12 21:53:11,0.3
2019-04-12 22:03:12,0.3
2019-04-12 22:13:12,0.3
2019-04-12 22:23:12,0.3
2019-04-12 22:33:12,0.3
2019-04-12 22:43:13,0.29
2019-04-12 22:53:13,0.3
2019-04-12 23:03:13,0.3
2019-04-12 23:13:13,0.29
2019-04-12 23:23:14,0.29
2019-04-12 23:33:16,0.3
2019-04-12 23:43:17,0.29
2019-04-12 23:53:19,0.29
2019-04-13 00:03:19,0.29
2019-04-13 00:13:19,0.29
2019-04-13 00:23:19,0.29
2019-04-13 00:33:19,0.29
2019-04-13 00:43:20,0.29
2019-04-13 00:53:20,0.29
2019-04-13 01:03:20,0.29
2019-04-13 01:13:20,0.29
2019-04-13 01:23:21,0.29
2019-04-13 01:33:23,0.28
2019-04-13 01:43:23,0.28
2019-04-13 01:53:23,0.28
2019-04-13 02:03:24,0.28
2019-04-13 02:13:24,0.28
2019-04-13 02:23:24,0.29
2019-04-13 02:33:24,0.28
2019-04-13 02:43:25,0.28
2019-04-13 02:53:27,0.28
2019-04-13 03:03:27,0.28
2019-04-13 03:13:27,0.28
2019-04-13 03:23:28,0.28
2019-04-13 03:33:28,0.28
2019-04-13 03:43:28,0.27
2019-04-13 03:53:28,0.27
2019-04-13 04:03:28,0.28
2019-04-13 04:13:28,0.28
2019-04-13 04:23:29,0.28
2019-04-13 04:33:29,0.27
2019-04-13 04:43:29,0.27
2019-04-13 04:53:29,0.27
2019-04-13 05:03:30,0.27
2019-04-13 05:13:32,0.28
2019-04-13 05:23:32,0.27
2019-04-13 05:33:32,0.27
2019-04-13 05:43:33,0.27
2019-04-13 05:53:33,0.27
2019-04-13 06:03:33,0.27
2019-04-13 06:13:33,0.27
2019-04-13 06:23:34,0.27
2019-04-13 06:33:34,0.27
2019-04-13 06:43:34,0.27
2019-04-13 06:53:34,0.26
2019-04-13 07:03:34,0.26
2019-04-13 07:13:34,0.26
2019-04-13 07:23:35,0.25
2019-04-13 07:33:35,0.25
2019-04-13 07:43:35,0.23
2019-04-13 07:53:35,0.23
2019-04-13 08:03:36,0.23
2019-04-13 08:13:36,0.22
2019-04-13 08:23:37,0.2
2019-04-13 08:33:37,0.19
2019-04-13 08:43:38,0.18
2019-04-13 08:53:38,0.17
2019-04-13 09:03:38,0.16
2019-04-13 09:13:38,0.14
2019-04-13 09:23:39,0.14
2019-04-13 09:33:39,0.14
2019-04-13 09:43:40,0.14
2019-04-13 09:53:40,0.14
2019-04-13 10:03:40,0.13
2019-04-13 10:13:40,0.13
2019-04-13 10:23:41,0.13
2019-04-13 10:33:41,0.12
2019-04-13 10:43:42,0.13
2019-04-13 10:53:42,0.14
2019-04-13 11:03:43,0.13
2019-04-13 11:13:43,0.14
2019-04-13 11:23:43,0.14
2019-04-13 11:33:43,0.12
2019-04-13 11:43:44,0.14
2019-04-13 11:53:44,0.14
2019-04-13 12:03:45,0.16
2019-04-13 12:13:45,0.16
2019-04-13 12:23:46,0.14
2019-04-13 12:33:46,0.14
2019-04-13 12:43:47,0.12
2019-04-13 12:53:47,0.12
2019-04-13 13:03:47,0.13
2019-04-13 13:13:47,0.15
2019-04-13 13:23:48,0.13
2019-04-13 13:33:48,0.12
2019-04-13 13:43:49,0.12
2019-04-13 13:53:49,0.11
2019-04-13 14:03:50,0.15
2019-04-13 14:13:50,0.16
2019-04-13 14:23:51,0.12
2019-04-13 14:33:51,0.12
2019-04-13 14:43:53,0.11
2019-04-13 14:53:53,0.1
2019-04-13 15:03:53,0.11
2019-04-13 15:13:54,0.13
2019-04-13 15:23:54,0.13
2019-04-13 15:33:54,0.17
2019-04-13 15:43:55,0.19
2019-04-13 15:53:55,0.2
2019-04-13 16:03:56,0.22
2019-04-13 16:13:56,0.2
2019-04-13 16:23:56,0.19
2019-04-13 16:33:56,0.2
2019-04-13 16:43:57,0.2
2019-04-13 16:53:57,0.22
2019-04-13 17:03:58,0.23
2019-04-13 17:13:58,0.24
2019-04-13 17:23:58,0.24
2019-04-13 17:33:58,0.24
2019-04-13 17:43:59,0.24
2019-04-13 17:53:59,0.24
2019-04-13 18:03:59,0.25
2019-04-13 18:14:00,0.25
2019-04-13 18:24:00,0.26
2019-04-13 18:34:00,0.26
2019-04-13 18:44:01,0.26
2019-04-13 18:54:01,0.26
2019-04-13 19:04:02,0.26
2019-04-13 19:14:02,0.26
2019-04-13 19:24:02,0.27
2019-04-13 19:34:02,0.27
2019-04-13 19:44:03,0.27
2019-04-13 19:54:03,0.23
2019-04-13 20:04:03,0.25
2019-04-13 20:14:03,0.25
2019-04-13 20:24:03,0.29
2019-04-13 20:34:03,0.28
2019-04-13 20:44:04,0.29
2019-04-13 20:54:04,0.29
2019-04-13 21:04:04,0.3
2019-04-13 21:14:04,0.3
2019-04-13 21:24:05,0.3
2019-04-13 21:34:07,0.3
2019-04-13 21:44:07,0.29
2019-04-13 21:54:07,0.29
2019-04-13 22:04:08,0.3
2019-04-13 22:14:08,0.3
2019-04-13 22:24:08,0.29
2019-04-13 22:34:10,0.29
2019-04-13 22:44:10,0.29
2019-04-13 22:54:12,0.29
2019-04-13 23:04:12,0.28
2019-04-13 23:14:14,0.28
2019-04-13 23:24:14,0.29
2019-04-13 23:34:14,0.28
2019-04-13 23:44:14,0.29
2019-04-13 23:54:16,0.28
2019-04-14 00:04:16,0.28
2019-04-14 00:14:18,0.28
2019-04-14 00:24:18,0.28
2019-04-14 00:34:18,0.28
2019-04-14 00:44:18,0.28
2019-04-14 00:54:18,0.28
2019-04-14 01:04:19,0.28
2019-04-14 01:14:19,0.28
2019-04-14 01:24:19,0.28
2019-04-14 01:34:19,0.28
2019-04-14 01:44:20,0.27
2019-04-14 01:54:20,0.28
2019-04-14 02:04:20,0.28
2019-04-14 02:14:20,0.28
2019-04-14 02:24:21,0.28
2019-04-14 02:34:23,0.28
2019-04-14 02:44:23,0.28
2019-04-14 02:54:23,0.27
2019-04-14 03:04:24,0.27
2019-04-14 03:14:24,0.27
2019-04-14 03:24:24,0.28
2019-04-14 03:34:24,0.28
2019-04-14 03:44:24,0.27
2019-04-14 03:54:24,0.27
2019-04-14 04:04:25,0.28
2019-04-14 04:14:25,0.27
2019-04-14 04:24:25,0.27
2019-04-14 04:34:25,0.27
2019-04-14 04:44:26,0.27
2019-04-14 04:54:26,0.27
2019-04-14 05:04:26,0.27
2019-04-14 05:14:26,0.27
2019-04-14 05:24:26,0.27
2019-04-14 05:34:26,0.27
2019-04-14 05:44:27,0.27
2019-04-14 05:54:27,0.27
2019-04-14 06:04:27,0.27
2019-04-14 06:14:27,0.27
2019-04-14 06:24:28,0.27
2019-04-14 06:34:28,0.26
2019-04-14 06:44:28,0.26
2019-04-14 06:54:28,0.26
2019-04-14 07:04:28,0.27
2019-04-14 07:14:28,0.27
2019-04-14 07:24:29,0.26
2019-04-14 07:34:29,0.26
2019-04-14 07:44:29,0.22
2019-04-14 07:54:29,0.21
2019-04-14 08:04:30,0.21
2019-04-14 08:14:30,0.19
2019-04-14 08:24:31,0.19
2019-04-14 08:34:31,0.18
2019-04-14 08:44:31,0.18
2019-04-14 08:54:31,0.17
2019-04-14 09:04:32,0.16
2019-04-14 09:14:32,0.16
2019-04-14 09:24:32,0.15
2019-04-14 09:34:33,0.14
2019-04-14 09:44:33,0.12
2019-04-14 09:54:33,0.11
2019-04-14 10:04:34,0.11499999999999999
2019-04-14 10:14:34,0.12
2019-04-14 10:24:35,0.14
2019-04-14 10:34:35,0.15
2019-04-14 10:44:36,0.17
2019-04-14 10:54:36,0.13
2019-04-14 11:04:37,0.16
2019-04-14 11:14:37,0.15
2019-04-14 11:24:37,0.14
2019-04-14 11:34:37,0.12
2019-04-14 11:44:38,0.13
2019-04-14 11:54:38,0.14
2019-04-14 12:04:38,0.14
2019-04-14 12:14:38,0.14
2019-04-14 12:24:39,0.13
2019-04-14 12:34:39,0.14
2019-04-14 12:44:40,0.15
2019-04-14 12:54:40,0.14
2019-04-14 13:04:40,0.13
2019-04-14 13:14:40,0.12
2019-04-14 13:24:41,0.11
2019-04-14 13:34:41,0.12
2019-04-14 13:44:42,0.11
2019-04-14 13:54:42,0.13
2019-04-14 14:04:42,0.14
2019-04-14 14:14:42,0.12
2019-04-14 14:24:43,0.11
2019-04-14 14:34:43,0.12
2019-04-14 14:44:43,0.12
2019-04-14 14:54:43,0.12
2019-04-14 15:04:44,0.1
2019-04-14 15:14:45,0.11
2019-04-14 15:24:46,0.12
2019-04-14 15:34:46,0.1
2019-04-14 15:44:47,0.12
2019-04-14 15:54:47,0.13
2019-04-14 16:04:47,0.11
2019-04-14 16:14:47,0.13
2019-04-14 16:24:48,0.15
2019-04-14 16:34:48,0.16
2019-04-14 16:44:49,0.16
2019-04-14 16:54:49,0.16
2019-04-14 17:04:49,0.17
2019-04-14 17:14:50,0.17
2019-04-14 17:24:51,0.18
2019-04-14 17:34:51,0.2
2019-04-14 17:44:51,0.21
2019-04-14 17:54:51,0.23
2019-04-14 18:04:51,0.23
2019-04-14 18:14:51,0.22
2019-04-14 18:24:52,0.2
2019-04-14 18:34:52,0.26
2019-04-14 18:44:52,0.26
2019-04-14 18:54:52,0.26
2019-04-14 19:04:53,0.26
2019-04-14 19:14:53,0.26
2019-04-14 19:24:54,0.26
2019-04-14 19:34:54,0.26
2019-04-14 19:44:54,0.26
2019-04-14 19:54:54,0.26
2019-04-14 20:04:55,0.25
2019-04-14 20:14:55,0.26
2019-04-14 20:24:55,0.27
2019-04-14 20:34:56,0.26
2019-04-14 20:44:57,0.26
2019-04-14 20:54:57,0.26
2019-04-14 21:04:57,0.26
2019-04-14 21:14:57,0.26
2019-04-14 21:24:58,0.26
2019-04-14 21:34:58,0.27
2019-04-14 21:44:58,0.27
2019-04-14 21:54:58,0.26
2019-04-14 22:04:59,0.26
2019-04-14 22:14:59,0.26
2019-04-14 22:24:59,0.26
2019-04-14 22:34:59,0.26
2019-04-14 22:45:00,0.26
2019-04-14 22:55:00,0.26
2019-04-14 23:05:00,0.26
2019-04-14 23:15:00,0.26
2019-04-14 23:25:01,0.26
2019-04-14 23:35:01,0.26
2019-04-14 23:45:01,0.26
2019-04-14 23:55:01,0.26
2019-04-15 00:05:02,0.26
2019-04-15 00:15:02,0.26
2019-04-15 00:25:02,0.26
2019-04-15 00:35:02,0.26
2019-04-15 00:45:02,0.26
2019-04-15 00:55:02,0.25
2019-04-15 01:05:03,0.26
2019-04-15 01:15:03,0.26
2019-04-15 01:25:03,0.26
2019-04-15 01:35:03,0.26
2019-04-15 01:45:04,0.27
2019-04-15 01:55:04,0.26
2019-04-15 02:05:04,0.25
2019-04-15 02:15:04,0.26
2019-04-15 02:25:04,0.26
2019-04-15 02:35:04,0.26
2019-04-15 02:45:05,0.26
2019-04-15 02:55:05,0.26
2019-04-15 03:05:05,0.25
2019-04-15 03:15:05,0.26
2019-04-15 03:25:06,0.26
2019-04-15 03:35:06,0.26
2019-04-15 03:45:06,0.26
2019-04-15 03:55:06,0.26
2019-04-15 04:05:06,0.26
2019-04-15 04:15:06,0.25
2019-04-15 04:25:07,0.26
2019-04-15 04:35:07,0.26
2019-04-15 04:45:07,0.25
2019-04-15 04:55:07,0.26
2019-04-15 05:05:07,0.25
2019-04-15 05:15:07,0.25
2019-04-15 05:25:08,0.25
2019-04-15 05:35:08,0.26
2019-04-15 05:45:08,0.26
2019-04-15 05:55:08,0.26
2019-04-15 06:05:09,0.26
2019-04-15 06:15:09,0.26
2019-04-15 06:25:09,0.26
2019-04-15 06:35:09,0.26
2019-04-15 06:45:10,0.26
2019-04-15 06:55:10,0.26
2019-04-15 07:05:10,0.27
2019-04-15 07:15:10,0.26
2019-04-15 07:25:11,0.26
2019-04-15 07:35:11,0.24
2019-04-15 07:45:11,0.21
2019-04-15 07:55:11,0.2
2019-04-15 08:05:12,0.18
2019-04-15 08:15:12,0.17
2019-04-15 08:25:12,0.16
2019-04-15 08:35:12,0.15
2019-04-15 08:45:13,0.15
2019-04-15 08:55:13,0.15
2019-04-15 09:05:14,0.16
2019-04-15 09:15:14,0.15
2019-04-15 09:25:14,0.15
2019-04-15 09:35:14,0.15
2019-04-15 09:45:14,0.12
2019-04-15 09:55:14,0.12
2019-04-15 10:05:15,0.12
2019-04-15 10:15:15,0.12
2019-04-15 10:25:16,0.12
2019-04-15 10:35:16,0.12
2019-04-15 10:45:17,0.12
2019-04-15 10:55:18,0.11499999999999999
2019-04-15 11:05:18,0.11
2019-04-15 11:15:18,0.13
2019-04-15 11:25:19,0.11
2019-04-15 11:35:19,0.11
2019-04-15 11:45:20,0.12
2019-04-15 11:55:20,0.15
2019-04-15 12:05:20,0.15
2019-04-15 12:15:20,0.13
2019-04-15 12:25:21,0.12
2019-04-15 12:35:21,0.135
2019-04-15 12:45:22,0.15
2019-04-15 12:55:22,0.15
2019-04-15 13:05:22,0.16
2019-04-15 13:15:22,0.13
2019-04-15 13:25:23,0.16
2019-04-15 13:35:23,0.16
2019-04-15 13:45:24,0.14
2019-04-15 13:55:24,0.14
2019-04-15 14:05:25,0.13
2019-04-15 14:15:25,0.12
2019-04-15 14:25:27,0.12
2019-04-15 14:35:28,0.12
2019-04-15 14:45:28,0.12
2019-04-15 14:55:29,0.11
2019-04-15 15:05:29,0.14
2019-04-15 15:15:29,0.11
2019-04-15 15:25:30,0.15
2019-04-15 15:35:30,0.15
2019-04-15 15:45:30,0.17
2019-04-15 15:55:31,0.17
2019-04-15 16:05:31,0.19
2019-04-15 16:15:31,0.19
2019-04-15 16:25:32,0.18
2019-04-15 16:35:32,0.19
2019-04-15 16:45:32,0.2
2019-04-15 16:55:33,0.2
2019-04-15 17:05:33,0.21
2019-04-15 17:15:33,0.23
2019-04-15 17:25:34,0.24
2019-04-15 17:35:34,0.25
2019-04-15 17:45:35,0.25
2019-04-15 17:55:35,0.26
2019-04-15 18:05:36,0.26
2019-04-15 18:15:36,0.27
2019-04-15 18:25:36,0.25
2019-04-15 18:35:36,0.25
2019-04-15 18:45:36,0.26
2019-04-15 18:55:36,0.27
2019-04-15 19:05:37,0.26
2019-04-15 19:15:37,0.27
2019-04-15 19:25:37,0.26
2019-04-15 19:35:37,0.27
2019-04-15 19:45:38,0.26
2019-04-15 19:55:38,0.26
2019-04-15 20:05:38,0.27
2019-04-15 20:15:38,0.28
2019-04-15 20:25:39,0.27
2019-04-15 20:35:39,0.27
2019-04-15 20:45:39,0.28
2019-04-15 20:55:39,0.27
2019-04-15 21:05:40,0.27
2019-04-15 21:15:40,0.27
2019-04-15 21:25:40,0.27
2019-04-15 21:35:40,0.28
2019-04-15 21:45:41,0.28
2019-04-15 21:55:41,0.27
2019-04-15 22:05:42,0.27
2019-04-15 22:15:44,0.27
2019-04-15 22:25:44,0.28
2019-04-15 22:35:44,0.28
2019-04-15 22:45:45,0.28
2019-04-15 22:55:45,0.35
2019-04-15 23:05:45,0.27
2019-04-15 23:15:45,0.27
2019-04-15 23:25:46,0.28
2019-04-15 23:35:46,0.27
2019-04-15 23:45:46,0.27
2019-04-15 23:55:46,0.28
2019-04-16 00:05:47,0.28
